0	4605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	1	0	1	4	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	637	38	68	26	728	37	9	241	449	0	5	191	74	246	735	89	4	436	44	124	281	19	43	36	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	12	52	233	699	855	839	738	495	318	212	99	40	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30	26	22	26	22	33	29	32	31	35	25	23	34	46	36	36	31	30	24	32	26	31	28	45	24	31	23	15	14	19	17	18	15	17	16	18	14	12	11	10	7	8	11	3	3	2	2	9	3	7	4	3	6	2	2	1	4	2	1	1	2	3	4	6	0	5	3	6	3	6	3	5	9	6	5	7	5	6	12	7	9	8	14	8	12	10	14	20	11	17	9	19	12	17	17	25	18	33	29	37	28	33	19	24	28	43	22	46	39	41	45	32	35	35	38	38	37	34	33	35	45	27	32	41	29	32	37	36	31	31	27	29	17	24	35	19	19	25	17	21	20	8	12	13	15	9	11	9	10	6	5	5	10	4	3	6	3	3	4	8	2	1	4	3	1	4	1	2	4	6	3	3	3	1	2	3	4	1	7	3	3	13	6	12	5	3	7	12	13	9	6	4	11	19	10	14	15	16	13	16	21	17	17	18	14	17	21	27	20	23	32	27	29	33	33	39	29	30	30	50	45	37	25	33	17	39	33	23	30	34	24	37	34	27	24	37	28	29	27	25	25	23	23	13	20	22	8	15	17	10	9	9	14	5	8	8	4	7	4	5	6	10	3	3	3	2	6	4	2	3	1	4	1	3	5	1	2	4	7	5	4	5	7	2	3	6	4	7	8	5	2	4	8	8	8	11	7	8	11	11	18	16	18	11	15	18	19	14	27	19	13	16	22	19	29	27	30	
17	20	20	19	11	19	9	13	13	7	18	18	10	16	17	14	14	14	19	14	15	19	11	19	9	16	13	20	19	13	13	20	20	24	16	16	15	15	11	14	17	22	18	18	13	19	14	20	14	17	16	10	23	18	15	16	19	16	21	20	21	24	13	15	14	14	14	18	22	12	16	13	16	18	18	14	18	14	18	14	9	13	23	19	16	14	15	14	17	16	12	13	17	12	14	12	14	12	13	14	15	17	14	18	13	18	13	17	11	13	17	15	11	13	21	14	13	15	9	15	15	19	9	11	13	12	11	15	15	14	17	12	12	9	12	17	14	14	16	11	11	14	17	17	15	16	17	13	15	11	14	9	12	15	16	18	8	14	10	15	25	24	22	16	17	21	15	13	13	12	14	10	21	12	14	14	4	21	14	17	15	16	9	13	21	17	7	17	11	19	15	14	22	7	15	16	17	15	14	23	19	12	19	17	15	16	12	15	8	19	15	13	24	11	18	19	22	14	20	17	17	17	23	18	20	16	19	16	21	14	18	7	19	20	13	20	14	14	15	20	12	21	16	18	15	18	13	17	24	17	16	13	25	19	14	15	19	17	24	13	15	18	21	18	14	19	13	22	28	16	16	15	17	24	23	18	20	27	25	17	15	21	21	20	18	23	12	18	28	13	25	20	16	20	18	16	21	14	16	21	24	21	18	16	16	19	26	15	18	12	19	19	22	17	21	18	22	
19	12	12	6	13	8	6	10	14	26	17	20	15	12	17	10	14	13	8	21	13	20	11	22	14	15	9	9	10	20	14	8	13	11	12	10	15	15	13	7	9	8	12	9	14	10	12	9	15	15	14	17	14	11	13	9	10	7	13	8	7	10	11	13	25	20	25	25	19	16	27	17	21	20	17	18	25	14	19	16	22	20	33	20	26	19	23	21	21	16	14	15	16	23	18	25	22	20	22	14	17	22	15	17	11	16	12	17	23	22	13	17	12	16	20	14	18	10	12	13	14	11	19	17	29	23	24	31	27	24	13	15	24	17	28	21	30	25	26	19	19	21	14	29	29	19	20	14	16	18	21	23	23	20	8	12	13	11	11	5	10	10	11	10	11	10	14	13	11	13	11	13	17	18	11	18	9	7	7	14	19	24	20	17	18	25	21	24	20	24	17	11	20	21	13	25	18	15	18	17	11	20	20	21	19	19	19	22	18	27	19	22	20	19	13	14	14	16	17	16	12	13	14	17	18	16	12	17	12	15	21	17	13	12	16	10	11	20	29	21	23	14	21	22	23	16	17	28	17	21	20	20	23	14	28	20	23	17	16	15	21	8	18	15	16	21	18	18	21	18	14	13	15	20	12	14	14	9	14	14	11	20	16	17	21	21	20	17	20	16	21	14	8	14	13	13	16	23	10	11	6	6	10	11	10	6	5	6	5	9	9	16	10	12	9	10	19	
20	15	12	19	15	14	12	19	10	17	16	14	15	9	14	14	19	13	17	25	11	20	16	11	14	17	20	16	12	13	19	16	17	25	13	20	18	26	10	20	21	19	13	26	14	14	22	15	23	17	17	25	9	15	18	11	23	21	16	19	17	17	18	14	19	19	13	21	12	16	14	20	15	19	19	28	21	26	19	19	19	16	14	15	21	26	14	15	17	15	19	18	14	19	20	20	15	16	14	19	18	13	18	15	18	13	18	11	18	17	11	18	13	14	16	23	18	24	21	9	21	6	17	18	14	11	16	18	17	24	15	16	14	14	20	16	15	20	19	18	16	17	14	13	13	27	16	20	18	13	20	15	8	12	14	11	12	11	17	21	16	16	13	13	12	17	13	15	18	11	17	24	20	24	15	18	16	19	17	14	17	17	16	16	13	16	15	14	19	7	18	24	18	18	14	18	17	18	22	14	10	15	18	16	16	11	18	14	18	19	13	23	14	20	10	19	19	22	12	18	13	15	20	17	22	17	13	14	15	21	10	20	13	17	23	16	14	18	20	27	19	11	11	18	5	10	14	19	12	16	14	14	16	13	20	12	15	14	15	15	15	21	10	17	17	12	15	10	19	11	17	8	12	15	14	19	15	15	11	22	22	13	12	18	13	16	16	13	25	14	10	15	18	13	17	14	10	10	15	16	13	14	19	12	14	8	12	19	21	17	11	20	17	15	10	22	10	
